Date,Cross Section,Water_Elevation
10/04/2025 06:00,17370   ,130.1858673095703
10/04/2025 06:00,17175   ,130.1858673095703
10/04/2025 06:00,16979   ,130.1858673095703
10/04/2025 06:00,16783   ,130.1858673095703
10/04/2025 06:00,16587   ,130.1858673095703
10/04/2025 06:00,16391   ,130.1858673095703
10/04/2025 06:00,16196   ,130.1858673095703
10/04/2025 06:00,16000   ,130.1858673095703
10/04/2025 06:00,15804   ,130.1858673095703
10/04/2025 06:00,15608   ,130.1858673095703
10/04/2025 06:00,15412   ,130.1858673095703
10/04/2025 06:00,15216   ,130.1858673095703
10/04/2025 06:00,15021   ,130.1858673095703
10/04/2025 06:00,14825   ,130.1858673095703
10/04/2025 06:00,14629   ,130.1858673095703
10/04/2025 06:00,14433   ,130.18557739257812
10/04/2025 06:00,14237   ,130.18557739257812
10/04/2025 06:00,14042   ,130.18557739257812
10/04/2025 06:00,13846   ,130.18557739257812
10/04/2025 06:00,13650   ,130.18557739257812
10/04/2025 06:00,13454   ,130.18557739257812
10/04/2025 06:00,13258   ,130.18557739257812
10/04/2025 06:00,13062   ,130.18557739257812
10/04/2025 06:00,12867   ,130.18557739257812
10/04/2025 06:00,12742   ,130.18557739257812
10/04/2025 06:00,12617   ,130.18557739257812
10/04/2025 06:00,12609   ,130.18557739257812
10/04/2025 06:00,12595   ,130.1864776611328
10/04/2025 06:00,12396   ,130.1864776611328
10/04/2025 06:00,12197   ,130.1864776611328
10/04/2025 06:00,11998   ,130.18617248535156
10/04/2025 06:00,11798   ,130.18617248535156
10/04/2025 06:00,11599   ,130.18617248535156
10/04/2025 06:00,11400   ,130.18617248535156
10/04/2025 06:00,11201   ,130.18617248535156
10/04/2025 06:00,11002   ,130.18617248535156
10/04/2025 06:00,10803   ,130.18617248535156
10/04/2025 06:00,10604   ,130.18617248535156
10/04/2025 06:00,10404   ,130.18617248535156
10/04/2025 06:00,10205   ,130.1858673095703
10/04/2025 06:00,10006   ,130.1858673095703
10/04/2025 06:00,9807    ,130.1858673095703
10/04/2025 06:00,9608    ,130.1858673095703
10/04/2025 06:00,9409    ,130.1858673095703
10/04/2025 06:00,9209    ,130.1858673095703
10/04/2025 06:00,9010    ,130.1858673095703
10/04/2025 06:00,8811    ,130.18557739257812
10/04/2025 06:00,8612    ,130.18557739257812
10/04/2025 06:00,8413    ,130.18557739257812
10/04/2025 06:00,8214    ,130.18557739257812
10/04/2025 06:00,8018    ,130.18557739257812
10/04/2025 06:00,7821    ,130.18557739257812
10/04/2025 06:00,7625    ,130.1852569580078
10/04/2025 06:00,7429    ,130.1852569580078
10/04/2025 06:00,7233    ,130.1852569580078
10/04/2025 06:00,7037    ,130.1852569580078
10/04/2025 06:00,6841    ,130.1852569580078
10/04/2025 06:00,6644    ,130.1852569580078
10/04/2025 06:00,6448    ,130.1852569580078
10/04/2025 06:00,6252    ,130.18495178222656
10/04/2025 06:00,6056    ,130.18495178222656
10/04/2025 06:00,5860    ,130.18495178222656
10/04/2025 06:00,5664    ,130.18495178222656
10/04/2025 06:00,5468    ,130.18495178222656
10/04/2025 06:00,5271    ,130.18495178222656
10/04/2025 06:00,5075    ,130.18495178222656
10/04/2025 06:00,4879    ,130.18495178222656
10/04/2025 06:00,4683    ,130.18495178222656
10/04/2025 06:00,4487    ,130.1846466064453
10/04/2025 06:00,4291    ,130.1846466064453
10/04/2025 06:00,4094    ,130.1846466064453
10/04/2025 06:00,3898    ,130.1846466064453
10/04/2025 06:00,3708    ,130.1846466064453
10/04/2025 06:00,3518    ,130.1846466064453
10/04/2025 06:00,3328    ,130.1846466064453
10/04/2025 06:00,3138    ,130.1846466064453
10/04/2025 06:00,2948    ,130.1846466064453
10/04/2025 06:00,2758    ,130.1846466064453
10/04/2025 06:00,2568    ,130.1846466064453
10/04/2025 06:00,2378    ,130.1846466064453
10/04/2025 06:00,2188    ,130.1846466064453
10/04/2025 06:00,1997    ,130.18435668945312
10/04/2025 06:00,1807    ,130.18435668945312
10/04/2025 06:00,1617    ,130.18435668945312
10/04/2025 06:00,1427    ,130.18435668945312
10/04/2025 06:00,1237    ,130.18435668945312
10/04/2025 06:00,1047    ,130.18435668945312
10/04/2025 06:00,857     ,130.18435668945312
10/04/2025 06:00,667     ,130.18435668945312
10/04/2025 06:00,477     ,130.18435668945312
10/04/2025 06:00,287     ,130.18435668945312
10/04/2025 06:00,97      ,130.18405151367188
10/04/2025 06:00,14860   ,130.18405151367188
10/04/2025 06:00,14668   ,130.18405151367188
10/04/2025 06:00,14475   ,130.18405151367188
10/04/2025 06:00,14283   ,130.18405151367188
10/04/2025 06:00,14090   ,130.18374633789062
10/04/2025 06:00,13898   ,130.18374633789062
10/04/2025 06:00,13705   ,130.18374633789062
10/04/2025 06:00,13513   ,130.18374633789062
10/04/2025 06:00,13321   ,130.18374633789062
10/04/2025 06:00,13128   ,130.18374633789062
10/04/2025 06:00,12936   ,130.18374633789062
10/04/2025 06:00,12743   ,130.18374633789062
10/04/2025 06:00,12551   ,130.18374633789062
10/04/2025 06:00,12359   ,130.18374633789062
10/04/2025 06:00,12166   ,130.18374633789062
10/04/2025 06:00,11974   ,130.18374633789062
10/04/2025 06:00,11781   ,130.18374633789062
10/04/2025 06:00,11616   ,130.18374633789062
10/04/2025 06:00,11450   ,130.1834259033203
10/04/2025 06:00,11284   ,130.1834259033203
10/04/2025 06:00,11118   ,130.1834259033203
10/04/2025 06:00,10952   ,130.1834259033203
10/04/2025 06:00,10921   ,130.1834259033203
10/04/2025 06:00,10724   ,130.1834259033203
10/04/2025 06:00,10528   ,130.1834259033203
10/04/2025 06:00,10331   ,130.1834259033203
10/04/2025 06:00,10134   ,130.1834259033203
10/04/2025 06:00,9938    ,130.1834259033203
10/04/2025 06:00,9741    ,130.1834259033203
10/04/2025 06:00,9544    ,130.1834259033203
10/04/2025 06:00,9348    ,130.1834259033203
10/04/2025 06:00,9151    ,130.1834259033203
10/04/2025 06:00,8955    ,130.1834259033203
10/04/2025 06:00,8758    ,130.1834259033203
10/04/2025 06:00,8561    ,130.1834259033203
10/04/2025 06:00,8365    ,130.1834259033203
10/04/2025 06:00,8168    ,130.1834259033203
10/04/2025 06:00,7972    ,130.1834259033203
10/04/2025 06:00,7775    ,130.1834259033203
10/04/2025 06:00,7578    ,130.1834259033203
10/04/2025 06:00,7382    ,130.1834259033203
10/04/2025 06:00,7185    ,130.1834259033203
10/04/2025 06:00,6989    ,130.1834259033203
10/04/2025 06:00,6792    ,130.1834259033203
10/04/2025 06:00,6595    ,130.1834259033203
10/04/2025 06:00,6398    ,130.1834259033203
10/04/2025 06:00,6200    ,130.1834259033203
10/04/2025 06:00,6003    ,130.1834259033203
10/04/2025 06:00,5806    ,130.1834259033203
10/04/2025 06:00,5609    ,130.1834259033203
10/04/2025 06:00,5411    ,130.1834259033203
10/04/2025 06:00,5214    ,130.1834259033203
10/04/2025 06:00,5017    ,130.1834259033203
10/04/2025 06:00,4820    ,130.1834259033203
10/04/2025 06:00,4623    ,130.1834259033203
10/04/2025 06:00,4425    ,130.1834259033203
10/04/2025 06:00,4228    ,130.1834259033203
10/04/2025 06:00,4031    ,130.1834259033203
10/04/2025 06:00,3834    ,130.1834259033203
10/04/2025 06:00,3636    ,130.1834259033203
10/04/2025 06:00,3603    ,130.1834259033203
10/04/2025 06:00,3408    ,130.1834259033203
10/04/2025 06:00,3214    ,130.1834259033203
10/04/2025 06:00,3020    ,130.1834259033203
10/04/2025 06:00,2825    ,130.1834259033203
10/04/2025 06:00,2631    ,130.1834259033203
10/04/2025 06:00,2437    ,130.18312072753906
10/04/2025 06:00,2242    ,130.18312072753906
10/04/2025 06:00,2048    ,130.18312072753906
10/04/2025 06:00,1870    ,130.18312072753906
10/04/2025 06:00,1692    ,130.18312072753906
10/04/2025 06:00,1514    ,130.18312072753906
10/04/2025 06:00,1336    ,130.18312072753906
10/04/2025 06:00,1158    ,130.18312072753906
10/04/2025 06:00,1107    ,130.18312072753906
10/04/2025 06:00,1061    ,130.18252563476562
10/04/2025 06:00,883     ,130.18252563476562
10/04/2025 06:00,705     ,130.18252563476562
10/04/2025 06:00,527     ,130.18252563476562
11/04/2025 06:00,184803  ,141.3266143798828
11/04/2025 06:00,184715  ,141.3260040283203
11/04/2025 06:00,184704  ,141.3260040283203
11/04/2025 06:00,184694  ,141.32388305664062
11/04/2025 06:00,184499  ,141.32235717773438
11/04/2025 06:00,184305  ,141.32052612304688
11/04/2025 06:00,184110  ,141.31869506835938
11/04/2025 06:00,183915  ,141.31686401367188
11/04/2025 06:00,183720  ,141.31472778320312
11/04/2025 06:00,183525  ,141.31289672851562
11/04/2025 06:00,183331  ,141.31106567382812
11/04/2025 06:00,183136  ,141.30894470214844
11/04/2025 06:00,182941  ,141.30711364746094
11/04/2025 06:00,182746  ,141.3049774169922
11/04/2025 06:00,182552  ,141.3031463623047
11/04/2025 06:00,182357  ,141.30101013183594
11/04/2025 06:00,182162  ,141.29917907714844
11/04/2025 06:00,181967  ,141.29736328125
11/04/2025 06:00,181772  ,141.2955322265625
11/04/2025 06:00,181578  ,141.293701171875
11/04/2025 06:00,181383  ,141.2918701171875
11/04/2025 06:00,181185  ,141.28973388671875
11/04/2025 06:00,180988  ,141.28759765625
11/04/2025 06:00,180790  ,141.28517150878906
11/04/2025 06:00,180593  ,141.2824249267578
11/04/2025 06:00,180396  ,141.27906799316406
11/04/2025 06:00,180198  ,141.2757110595703
11/04/2025 06:00,180001  ,141.27145385742188
11/04/2025 06:00,179803  ,141.26718139648438
11/04/2025 06:00,179606  ,141.2620086669922
11/04/2025 06:00,179408  ,141.2565155029297
11/04/2025 06:00,179211  ,141.2501220703125
11/04/2025 06:00,179013  ,141.2427978515625
11/04/2025 06:00,178816  ,141.23486328125
11/04/2025 06:00,178618  ,141.22572326660156
11/04/2025 06:00,178421  ,141.21566772460938
11/04/2025 06:00,178223  ,141.20408630371094
11/04/2025 06:00,178026  ,141.19158935546875
11/04/2025 06:00,177829  ,141.1775665283203
11/04/2025 06:00,177631  ,141.1620330810547
11/04/2025 06:00,177434  ,141.14434814453125
11/04/2025 06:00,177236  ,141.12452697753906
11/04/2025 06:00,177039  ,141.10198974609375
11/04/2025 06:00,176841  ,141.07606506347656
11/04/2025 06:00,176644  ,141.047119140625
11/04/2025 06:00,176446  ,141.01419067382812
11/04/2025 06:00,176249  ,140.97671508789062
11/04/2025 06:00,176051  ,140.9334259033203
11/04/2025 06:00,175862  ,140.90020751953125
11/04/2025 06:00,175673  ,140.87521362304688
11/04/2025 06:00,175484  ,140.85874938964844
11/04/2025 06:00,175295  ,140.849609375
11/04/2025 06:00,175106  ,140.84503173828125
11/04/2025 06:00,175100  ,140.84503173828125
11/04/2025 06:00,175085  ,140.84075927734375
11/04/2025 06:00,174892  ,140.83619689941406
11/04/2025 06:00,174699  ,140.8316192626953
11/04/2025 06:00,174507  ,140.82705688476562
11/04/2025 06:00,174314  ,140.82217407226562
11/04/2025 06:00,174121  ,140.81729125976562
11/04/2025 06:00,173929  ,140.8124237060547
11/04/2025 06:00,173736  ,140.8075408935547
11/04/2025 06:00,173543  ,140.8023681640625
11/04/2025 06:00,173351  ,140.7974853515625
11/04/2025 06:00,173158  ,140.79229736328125
11/04/2025 06:00,172965  ,140.78712463378906
11/04/2025 06:00,172773  ,140.7819366455078
11/04/2025 06:00,172580  ,140.77676391601562
11/04/2025 06:00,172387  ,140.77188110351562
11/04/2025 06:00,172195  ,140.76670837402344
11/04/2025 06:00,172002  ,140.7615203857422
11/04/2025 06:00,171809  ,140.75694274902344
11/04/2025 06:00,171617  ,140.7520751953125
11/04/2025 06:00,171424  ,140.74749755859375
11/04/2025 06:00,171231  ,140.7432403564453
11/04/2025 06:00,171039  ,140.73956298828125
11/04/2025 06:00,170845  ,140.7353057861328
11/04/2025 06:00,170652  ,140.73072814941406
11/04/2025 06:00,170459  ,140.72586059570312
11/04/2025 06:00,170266  ,140.72067260742188
11/04/2025 06:00,170072  ,140.71519470214844
11/04/2025 06:00,169879  ,140.70909118652344
11/04/2025 06:00,169686  ,140.702392578125
11/04/2025 06:00,169493  ,140.69537353515625
11/04/2025 06:00,169299  ,140.68775939941406
11/04/2025 06:00,169106  ,140.6795196533203
11/04/2025 06:00,168913  ,140.67037963867188
11/04/2025 06:00,168720  ,140.66062927246094
11/04/2025 06:00,168526  ,140.6502685546875
11/04/2025 06:00,168333  ,140.6389923095703
11/04/2025 06:00,168140  ,140.62710571289062
11/04/2025 06:00,167946  ,140.6136932373047
11/04/2025 06:00,167753  ,140.599365234375
11/04/2025 06:00,167560  ,140.5838165283203
11/04/2025 06:00,167367  ,140.56675720214844
11/04/2025 06:00,167173  ,140.5478515625
11/04/2025 06:00,166980  ,140.52682495117188
11/04/2025 06:00,166787  ,140.503662109375
11/04/2025 06:00,166594  ,140.47744750976562
11/04/2025 06:00,166400  ,140.44757080078125
11/04/2025 06:00,166207  ,140.4137420654297
11/04/2025 06:00,166014  ,140.37442016601562
11/04/2025 06:00,165820  ,140.32809448242188
11/04/2025 06:00,165622  ,140.27963256835938
11/04/2025 06:00,165423  ,140.23117065429688
11/04/2025 06:00,165225  ,140.18238830566406
11/04/2025 06:00,165026  ,140.13241577148438
11/04/2025 06:00,164828  ,140.08242797851562
11/04/2025 06:00,164629  ,140.03305053710938
11/04/2025 06:00,164431  ,139.98397827148438
11/04/2025 06:00,164232  ,139.93521118164062
11/04/2025 06:00,164034  ,139.88613891601562
11/04/2025 06:00,163835  ,139.83705139160156
11/04/2025 06:00,163637  ,139.78768920898438
11/04/2025 06:00,163438  ,139.73922729492188
11/04/2025 06:00,163239  ,139.69229125976562
11/04/2025 06:00,163041  ,139.64625549316406
11/04/2025 06:00,162842  ,139.60145568847656
11/04/2025 06:00,162644  ,139.557861328125
11/04/2025 06:00,162445  ,139.5151824951172
11/04/2025 06:00,162247  ,139.47434997558594
11/04/2025 06:00,162048  ,139.43624877929688
11/04/2025 06:00,161850  ,139.40089416503906
11/04/2025 06:00,161651  ,139.36767578125
11/04/2025 06:00,161453  ,139.33749389648438
11/04/2025 06:00,161254  ,139.3094482421875
11/04/2025 06:00,161055  ,139.28414916992188
11/04/2025 06:00,160857  ,139.260986328125
11/04/2025 06:00,160658  ,139.24026489257812
11/04/2025 06:00,160463  ,139.2201385498047
11/04/2025 06:00,160267  ,139.1994171142578
11/04/2025 06:00,160071  ,139.17868041992188
11/04/2025 06:00,159875  ,139.1570587158203
11/04/2025 06:00,159680  ,139.13540649414062
11/04/2025 06:00,159484  ,139.11285400390625
11/04/2025 06:00,159288  ,139.08999633789062
11/04/2025 06:00,159093  ,139.0665283203125
11/04/2025 06:00,158897  ,139.04214477539062
11/04/2025 06:00,158701  ,139.016845703125
11/04/2025 06:00,158505  ,138.99093627929688
11/04/2025 06:00,158310  ,138.96380615234375
11/04/2025 06:00,158114  ,138.9354705810547
11/04/2025 06:00,157918  ,138.90589904785156
11/04/2025 06:00,157722  ,138.8748016357422
11/04/2025 06:00,157527  ,138.84188842773438
11/04/2025 06:00,157331  ,138.80714416503906
11/04/2025 06:00,157135  ,138.7696533203125
11/04/2025 06:00,156940  ,138.72972106933594
11/04/2025 06:00,156744  ,138.68734741210938
11/04/2025 06:00,156548  ,138.64468383789062
11/04/2025 06:00,156352  ,138.6020050048828
11/04/2025 06:00,156157  ,138.5590362548828
11/04/2025 06:00,155961  ,138.5157470703125
11/04/2025 06:00,155766  ,138.470947265625
11/04/2025 06:00,155571  ,138.423095703125
11/04/2025 06:00,155377  ,138.3740234375
11/04/2025 06:00,155182  ,138.32373046875
11/04/2025 06:00,154987  ,138.2734375
11/04/2025 06:00,154792  ,138.22406005859375
11/04/2025 06:00,154597  ,138.17681884765625
11/04/2025 06:00,154403  ,138.13291931152344
11/04/2025 06:00,154208  ,138.0933074951172
11/04/2025 06:00,154013  ,138.0585479736328
11/04/2025 06:00,153818  ,138.028076171875
11/04/2025 06:00,153623  ,138.00216674804688
11/04/2025 06:00,153429  ,137.97991943359375
11/04/2025 06:00,153234  ,137.9610137939453
11/04/2025 06:00,153039  ,137.9448699951172
11/04/2025 06:00,152844  ,137.93145751953125
11/04/2025 06:00,152649  ,137.920166015625
11/04/2025 06:00,152455  ,137.91041564941406
11/04/2025 06:00,152260  ,137.90249633789062
11/04/2025 06:00,152065  ,137.89547729492188
11/04/2025 06:00,151870  ,137.8896942138672
11/04/2025 06:00,151859  ,137.8896942138672
11/04/2025 06:00,151848  ,137.8848114013672
11/04/2025 06:00,151681  ,137.87841796875
11/04/2025 06:00,151513  ,137.8704833984375
11/04/2025 06:00,151346  ,137.86073303222656
11/04/2025 06:00,151179  ,137.85220336914062
11/04/2025 06:00,150981  ,137.84092712402344
11/04/2025 06:00,150784  ,137.82843017578125
11/04/2025 06:00,150587  ,137.8150177001953
11/04/2025 06:00,150390  ,137.80038452148438
11/04/2025 06:00,150192  ,137.7848358154297
11/04/2025 06:00,149995  ,137.76808166503906
11/04/2025 06:00,149798  ,137.75070190429688
11/04/2025 06:00,149601  ,137.73211669921875
11/04/2025 06:00,149403  ,137.71290588378906
11/04/2025 06:00,149206  ,137.69309997558594
11/04/2025 06:00,149009  ,137.6726837158203
11/04/2025 06:00,148812  ,137.65133666992188
11/04/2025 06:00,148614  ,137.62939453125
11/04/2025 06:00,148417  ,137.60653686523438
11/04/2025 06:00,148220  ,137.5833740234375
11/04/2025 06:00,148023  ,137.55929565429688
11/04/2025 06:00,147826  ,137.53460693359375
11/04/2025 06:00,147628  ,137.50930786132812
11/04/2025 06:00,147431  ,137.4833984375
11/04/2025 06:00,147234  ,137.45657348632812
11/04/2025 06:00,147037  ,137.42913818359375
11/04/2025 06:00,146839  ,137.4008026123047
11/04/2025 06:00,146642  ,137.3715362548828
11/04/2025 06:00,146445  ,137.34165954589844
11/04/2025 06:00,146248  ,137.31118774414062
11/04/2025 06:00,146050  ,137.27947998046875
11/04/2025 06:00,145853  ,137.24717712402344
11/04/2025 06:00,145656  ,137.2133331298828
11/04/2025 06:00,145459  ,137.1785888671875
11/04/2025 06:00,145259  ,137.14292907714844
11/04/2025 06:00,145059  ,137.10665893554688
11/04/2025 06:00,144859  ,137.07008361816406
11/04/2025 06:00,144659  ,137.033203125
11/04/2025 06:00,144459  ,136.9960174560547
11/04/2025 06:00,144260  ,136.95852661132812
11/04/2025 06:00,144060  ,136.9207305908203
11/04/2025 06:00,143860  ,136.8829345703125
11/04/2025 06:00,143660  ,136.8445281982422
11/04/2025 06:00,143460  ,136.8058319091797
11/04/2025 06:00,143260  ,136.76712036132812
11/04/2025 06:00,143061  ,136.7274932861328
11/04/2025 06:00,142861  ,136.6878662109375
11/04/2025 06:00,142661  ,136.6476287841797
11/04/2025 06:00,142461  ,136.60679626464844
11/04/2025 06:00,142261  ,136.56533813476562
11/04/2025 06:00,142061  ,136.52357482910156
11/04/2025 06:00,141862  ,136.48150634765625
11/04/2025 06:00,141662  ,136.43914794921875
11/04/2025 06:00,141462  ,136.39646911621094
11/04/2025 06:00,141262  ,136.35350036621094
11/04/2025 06:00,141062  ,136.31053161621094
11/04/2025 06:00,140862  ,136.26724243164062
11/04/2025 06:00,140662  ,136.2239532470703
11/04/2025 06:00,140463  ,136.1809844970703
11/04/2025 06:00,140263  ,136.13832092285156
11/04/2025 06:00,140063  ,136.09564208984375
11/04/2025 06:00,139863  ,136.052978515625
11/04/2025 06:00,139663  ,136.0109100341797
11/04/2025 06:00,139463  ,135.96914672851562
11/04/2025 06:00,139264  ,135.92800903320312
11/04/2025 06:00,139064  ,135.8871612548828
11/04/2025 06:00,138864  ,135.846923828125
11/04/2025 06:00,138664  ,135.80760192871094
11/04/2025 06:00,138464  ,135.76889038085938
11/04/2025 06:00,138264  ,135.73110961914062
11/04/2025 06:00,138065  ,135.6942138671875
11/04/2025 06:00,137865  ,135.6582489013672
11/04/2025 06:00,137665  ,135.62380981445312
11/04/2025 06:00,137465  ,135.5902862548828
11/04/2025 06:00,137265  ,135.55796813964844
11/04/2025 06:00,137065  ,135.52719116210938
11/04/2025 06:00,136874  ,135.49945068359375
11/04/2025 06:00,136683  ,135.47415161132812
11/04/2025 06:00,136492  ,135.45068359375
11/04/2025 06:00,136300  ,135.42935180664062
11/04/2025 06:00,136109  ,135.4098358154297
11/04/2025 06:00,135918  ,135.3927764892578
11/04/2025 06:00,135727  ,135.37722778320312
11/04/2025 06:00,135535  ,135.36351013183594
11/04/2025 06:00,135344  ,135.35101318359375
11/04/2025 06:00,135153  ,135.34034729003906
11/04/2025 06:00,134962  ,135.33090209960938
11/04/2025 06:00,134770  ,135.32266235351562
11/04/2025 06:00,134579  ,135.31565856933594
11/04/2025 06:00,134388  ,135.30926513671875
11/04/2025 06:00,134196  ,135.30377197265625
11/04/2025 06:00,134005  ,135.2991943359375
11/04/2025 06:00,133814  ,135.29493713378906
11/04/2025 06:00,133623  ,135.29127502441406
11/04/2025 06:00,133431  ,135.28822326660156
11/04/2025 06:00,133240  ,135.28517150878906
11/04/2025 06:00,133049  ,135.28274536132812
11/04/2025 06:00,132858  ,135.28060913085938
11/04/2025 06:00,132848  ,135.28060913085938
11/04/2025 06:00,132837  ,135.27725219726562
11/04/2025 06:00,132688  ,135.26963806152344
11/04/2025 06:00,132540  ,135.2406768798828
11/04/2025 06:00,132346  ,135.20562744140625
11/04/2025 06:00,132153  ,135.1711883544922
11/04/2025 06:00,131960  ,135.13795471191406
11/04/2025 06:00,131767  ,135.1053466796875
11/04/2025 06:00,131574  ,135.07395935058594
11/04/2025 06:00,131381  ,135.04408264160156
11/04/2025 06:00,131188  ,135.01512145996094
11/04/2025 06:00,130994  ,134.98768615722656
11/04/2025 06:00,130801  ,134.9614715576172
11/04/2025 06:00,130608  ,134.9370880126953
11/04/2025 06:00,130415  ,134.9142303466797
11/04/2025 06:00,130222  ,134.8928985595703
11/04/2025 06:00,130029  ,134.8730926513672
11/04/2025 06:00,129836  ,134.85479736328125
11/04/2025 06:00,129643  ,134.83773803710938
11/04/2025 06:00,129449  ,134.82217407226562
11/04/2025 06:00,129256  ,134.80816650390625
11/04/2025 06:00,129063  ,134.79505920410156
11/04/2025 06:00,128870  ,134.78347778320312
11/04/2025 06:00,128677  ,134.77281188964844
11/04/2025 06:00,128484  ,134.76304626464844
11/04/2025 06:00,128291  ,134.7545166015625
11/04/2025 06:00,128097  ,134.74659729003906
11/04/2025 06:00,127904  ,134.7395782470703
11/04/2025 06:00,127711  ,134.73348999023438
11/04/2025 06:00,127518  ,134.72769165039062
11/04/2025 06:00,127320  ,134.7222137451172
11/04/2025 06:00,127123  ,134.7167205810547
11/04/2025 06:00,126925  ,134.7118377685547
11/04/2025 06:00,126727  ,134.70697021484375
11/04/2025 06:00,126530  ,134.70240783691406
11/04/2025 06:00,126332  ,134.69813537597656
11/04/2025 06:00,126134  ,134.69386291503906
11/04/2025 06:00,125936  ,134.69020080566406
11/04/2025 06:00,125739  ,134.68624877929688
11/04/2025 06:00,125541  ,134.68258666992188
11/04/2025 06:00,125343  ,134.67922973632812
11/04/2025 06:00,125146  ,134.67588806152344
11/04/2025 06:00,124948  ,134.67283630371094
11/04/2025 06:00,124750  ,134.66978454589844
11/04/2025 06:00,124553  ,134.66705322265625
11/04/2025 06:00,124355  ,134.664306640625
11/04/2025 06:00,124157  ,134.66184997558594
11/04/2025 06:00,123959  ,134.65911865234375
11/04/2025 06:00,123762  ,134.656982421875
11/04/2025 06:00,123564  ,134.654541015625
11/04/2025 06:00,123366  ,134.6524200439453
11/04/2025 06:00,123349  ,134.6524200439453
11/04/2025 06:00,123334  ,134.64845275878906
11/04/2025 06:00,123159  ,134.64662170410156
11/04/2025 06:00,122985  ,134.64479064941406
11/04/2025 06:00,122810  ,134.64295959472656
11/04/2025 06:00,122636  ,134.6408233642578
11/04/2025 06:00,122462  ,134.63931274414062
11/04/2025 06:00,122287  ,134.63748168945312
11/04/2025 06:00,122113  ,134.63565063476562
11/04/2025 06:00,121916  ,134.63351440429688
11/04/2025 06:00,121719  ,134.63107299804688
11/04/2025 06:00,121522  ,134.6289520263672
11/04/2025 06:00,121325  ,134.62649536132812
11/04/2025 06:00,121128  ,134.6240692138672
11/04/2025 06:00,120931  ,134.62132263183594
11/04/2025 06:00,120733  ,134.61888122558594
11/04/2025 06:00,120536  ,134.6161346435547
11/04/2025 06:00,120339  ,134.61338806152344
11/04/2025 06:00,120142  ,134.6103515625
11/04/2025 06:00,119945  ,134.60760498046875
11/04/2025 06:00,119748  ,134.60455322265625
11/04/2025 06:00,119551  ,134.601806640625
11/04/2025 06:00,119354  ,134.59877014160156
11/04/2025 06:00,119157  ,134.59571838378906
11/04/2025 06:00,118960  ,134.5923614501953
11/04/2025 06:00,118763  ,134.58932495117188
11/04/2025 06:00,118566  ,134.58627319335938
11/04/2025 06:00,118369  ,134.58291625976562
11/04/2025 06:00,118172  ,134.57986450195312
11/04/2025 06:00,117975  ,134.57650756835938
11/04/2025 06:00,117777  ,134.5731658935547
11/04/2025 06:00,117580  ,134.56980895996094
11/04/2025 06:00,117386  ,134.56675720214844
11/04/2025 06:00,117191  ,134.563720703125
11/04/2025 06:00,116997  ,134.56097412109375
11/04/2025 06:00,116802  ,134.55792236328125
11/04/2025 06:00,116608  ,134.55487060546875
11/04/2025 06:00,116413  ,134.55213928222656
11/04/2025 06:00,116218  ,134.5493927001953
11/04/2025 06:00,116024  ,134.5463409423828
11/04/2025 06:00,115829  ,134.54359436035156
11/04/2025 06:00,115635  ,134.54086303710938
11/04/2025 06:00,115440  ,134.53811645507812
11/04/2025 06:00,115245  ,134.53536987304688
11/04/2025 06:00,115051  ,134.53231811523438
11/04/2025 06:00,114856  ,134.52957153320312
11/04/2025 06:00,114662  ,134.52682495117188
11/04/2025 06:00,114467  ,134.5240936279297
11/04/2025 06:00,114273  ,134.52134704589844
11/04/2025 06:00,114078  ,134.51829528808594
11/04/2025 06:00,113883  ,134.51556396484375
11/04/2025 06:00,113689  ,134.51251220703125
11/04/2025 06:00,113494  ,134.50946044921875
11/04/2025 06:00,113300  ,134.50640869140625
11/04/2025 06:00,113105  ,134.5030517578125
11/04/2025 06:00,112911  ,134.4997100830078
11/04/2025 06:00,112889  ,134.4997100830078
11/04/2025 06:00,112860  ,134.49513244628906
11/04/2025 06:00,112677  ,134.49087524414062
11/04/2025 06:00,112494  ,134.48507690429688
11/04/2025 06:00,112311  ,134.4774627685547
11/04/2025 06:00,112127  ,134.4686279296875
11/04/2025 06:00,111933  ,134.45855712890625
11/04/2025 06:00,111738  ,134.4469757080078
11/04/2025 06:00,111544  ,134.43478393554688
11/04/2025 06:00,111350  ,134.42076110839844
11/04/2025 06:00,111155  ,134.40582275390625
11/04/2025 06:00,110961  ,134.38937377929688
11/04/2025 06:00,110766  ,134.3713836669922
11/04/2025 06:00,110572  ,134.3518829345703
11/04/2025 06:00,110420  ,134.33602905273438
11/04/2025 06:00,110268  ,134.32078552246094
11/04/2025 06:00,110116  ,134.307373046875
11/04/2025 06:00,109919  ,134.29273986816406
11/04/2025 06:00,109721  ,134.27841186523438
11/04/2025 06:00,109524  ,134.2650146484375
11/04/2025 06:00,109326  ,134.25160217285156
11/04/2025 06:00,109128  ,134.23880004882812
11/04/2025 06:00,108931  ,134.2266082763672
11/04/2025 06:00,108733  ,134.21441650390625
11/04/2025 06:00,108536  ,134.2028350830078
11/04/2025 06:00,108338  ,134.19125366210938
11/04/2025 06:00,108141  ,134.18028259277344
11/04/2025 06:00,107943  ,134.16929626464844
11/04/2025 06:00,107745  ,134.1586456298828
11/04/2025 06:00,107548  ,134.1482696533203
11/04/2025 06:00,107350  ,134.13821411132812
11/04/2025 06:00,107153  ,134.1284637451172
11/04/2025 06:00,106955  ,134.1190185546875
